id_show,Canales
226874.0,sin informacion
29766.0,sin informacion
22153.0,AVRO
226853.0,Seven Network
226825.0,sin informacion
96780.0,Russia-1
96780.0, Russia-2
96780.0, Fifth Channel
226822.0,sin informacion
62421.0,sin informacion
91411.0,Česká televize
49475.0,sin informacion
72654.0,sin informacion
232205.0,sin informacion
232207.0,sin informacion
25469.0,sin informacion
81410.0,CBeebies
201179.0,sin informacion
108098.0,TVB Jade
201125.0,PBS
119107.0,Channel One
119101.0,Tencent Video
119101.0, iQiyi
226820.0,sin informacion
125626.0,Channel 5
121438.0,JTBC
121436.0,UrduFlix
69484.0,History
125544.0,Fuji TV
105314.0,AVRO
21317.0,BBC One
213796.0,sin informacion
119106.0,YouTube
153730.0,TV Tupi
43520.0,BBC Television
213547.0,hr-fernsehen
107175.0,sin informacion
22180.0,BBC One
125602.0,sin informacion
40852.0,ARD
21395.0,Fuji TV
226865.0,Blackpills
108099.0,TVB Jade
226884.0,sin informacion
40861.0,ZDF
40861.0, ORF
22181.0,BBC Two
224399.0,sin informacion
224394.0,sin informacion
136176.0,Hungama
81423.0,sin informacion
93869.0,OWN
77884.0,sin informacion
226498.0,sin informacion
237851.0,Sky History
237790.0,BBC iPlayer
237790.0, BBC Scotland
238092.0,sin informacion
107253.0,Markíza
64795.0,ZDF
15368.0,Nine Network
30186.0,UPN
111440.0,sin informacion
59525.0,Fuji News Network
72657.0,sin informacion
231563.0,sin informacion
95415.0,GMM 25
37073.0,sin informacion
107251.0,Markíza
106690.0,BabyTV
87293.0,Prime Video
238570.0,sin informacion
19201.0,VPRO
67203.0,ORF
67203.0, ZDF
69465.0,Fuji TV
12435.0,sin informacion
107197.0,sin informacion
19299.0,TV One
118305.0,SDR
118329.0,WDR Fernsehen
41495.0,Rai 1
34019.0,GMA Network
210102.0,sin informacion
106686.0,1+1
106686.0, NTV 
118322.0,sin informacion
107518.0,sin informacion
42066.0,Las Estrellas
107141.0,RCN
107507.0,Cuatro
93864.0,TV5 Québec Canada
93864.0, Unis TV
91444.0,sin informacion
118328.0,sin informacion
15353.0,E!
81472.0,Arte
59585.0,GMA Network
64797.0,ABC Comedy
224395.0,sin informacion
220365.0,sin informacion
229451.0,sin informacion
49454.0,sin informacion
106671.0,History
106637.0,sin informacion
34005.0,ITV4
8992.0,Discovery
118392.0,YouTube
107525.0,sin informacion
43133.0,ABC Family
64798.0,TVA
107250.0,Markíza
218514.0,旅顺记忆1904-1905
69491.0,ABC iview
125619.0,sin informacion
226840.0,sin informacion
107154.0,sin informacion
125634.0,sin informacion
96764.0,Prime
125621.0,sin informacion
235955.0,sin informacion
235973.0,Cartoon Network Japan
107139.0,sin informacion
81450.0,sin informacion
81445.0,ARD
15311.0,yes
15311.0, Children Channel
81461.0,RBB Fernsehen
121429.0,sin informacion
213565.0,sin informacion
226873.0,sin informacion
107170.0,sin informacion
236204.0,sin informacion
77883.0,sin informacion
81470.0,YouTube
80287.0,CBBC
40836.0,kabel eins
25464.0,sin informacion
226832.0,YouTube
226832.0, UN3TV
195527.0,sin informacion
81456.0,RTL
81455.0,hr-fernsehen
51762.0,ITV1
15365.0,sin informacion
80288.0,TV3
96730.0,ICI Radio-Canada Télé
102163.0,sin informacion
81408.0,EBS 1
226830.0,sin informacion
125659.0,sin informacion
231572.0,sin informacion
69476.0,BBC Television
125390.0,sin informacion
232244.0,PBS
232243.0,YouTube
232242.0,sin informacion
226878.0,Prime Video
81458.0,ITV1
107174.0,sin informacion
125697.0,sin informacion
96706.0,sin informacion
81468.0,Rai 1
96749.0,RaiPlay
102171.0,sin informacion
96772.0,Tello
232236.0,sin informacion
226883.0,sin informacion
24770.0,sin informacion
22136.0,sin informacion
125631.0,DR1
237798.0,sin informacion
34037.0,truTV
105308.0,sin informacion
49408.0,Show TV
49408.0, atv
49408.0, Kanal D
49408.0, Star TV
49408.0, FOX
237820.0,Fox Sports
237820.0, Paramount+
237820.0, 10 BOLD
49457.0,sin informacion
195535.0,sin informacion
24133.0,sin informacion
34091.0,History
51764.0,SCTV
125677.0,sin informacion
121402.0,sin informacion
77849.0,sin informacion
118320.0,Telenet Play More
45821.0,sin informacion
226446.0,sin informacion
105345.0,Historia
107223.0,laSexta
93866.0,ICI TOU.TV Extra
195534.0,sin informacion
195529.0,sin informacion
121408.0,bilibili
232299.0,ITV1
232299.0, PBS
232251.0,OUTtv
232251.0, Prime Video
102199.0,sin informacion
232247.0,sin informacion
42007.0,sin informacion
237837.0,PBS
125686.0,sin informacion
30193.0,sin informacion
217705.0,SBS
238072.0,sin informacion
237796.0,sin informacion
220734.0,Československá televize
107198.0,Youku
125684.0,SIC
107181.0,sin informacion
30195.0,sin informacion
237799.0,sin informacion
93315.0,TVB Jade
33859.0,BBC Two
33899.0,RTÉ2
224022.0,Disney Junior
238290.0,SWR Fernsehen
95449.0,sin informacion
95448.0,SBS6
237249.0,sin informacion
93897.0,ICI ARTV
237319.0,Ketnet
237318.0,sin informacion
237518.0,sin informacion
237517.0,sin informacion
237241.0,sin informacion
237380.0,KiKa
237294.0,HBO Asia
237524.0,sin informacion
237523.0,sin informacion
237521.0,sin informacion
237320.0,sin informacion
238595.0,sin informacion
237298.0,sin informacion
237755.0,sin informacion
238118.0,BluTV
238589.0,YouTube
238589.0, VTM GO
238539.0,sin informacion
237261.0,MediaCorp Channel 5
24253.0,BBC One
43565.0,ABS-CBN
37013.0,sin informacion
202669.0,sin informacion
66881.0,sin informacion
93341.0,Télé-Québec
231585.0,sin informacion
43569.0,BBC One
224315.0,sin informacion
24255.0,BBC One
64712.0,ZDF
202623.0,sin informacion
63471.0,RTL
116920.0,sin informacion
116919.0,sin informacion
237268.0,Syndication
37065.0,Československá televize
37064.0,sin informacion
237400.0,Fuji TV
238124.0,Channel 4
37022.0,sin informacion
153766.0,sin informacion
210177.0,sin informacion
118372.0,DR2
237204.0,sin informacion
37006.0,sin informacion
224306.0,sin informacion
37062.0,sin informacion
237519.0,sin informacion
238137.0,My5
237296.0,sin informacion
237295.0,sin informacion
238131.0,sin informacion
231588.0,sin informacion
202646.0,sin informacion
231514.0,sin informacion
202642.0,sin informacion
64705.0,V
93318.0,sin informacion
20297.0,sin informacion
210173.0,Évasion
63403.0,ARD
237792.0,sin informacion
237836.0,BBC Two
238167.0,sin informacion
237833.0,sin informacion
237831.0,DRTV
237830.0,sin informacion
237786.0,sin informacion
210174.0,sin informacion
237200.0,sin informacion
238160.0,sin informacion
45487.0,ZDF
45487.0, ORF
45487.0, SRG SSR
237948.0,sin informacion
33886.0,Markíza
237741.0,sin informacion
8402.0,History
201541.0,sin informacion
214628.0,sin informacion
214626.0,S4C
42026.0,TVB Jade
112449.0,MBC every1
214616.0,OUTtv
238509.0,sin informacion
214639.0,sin informacion
217730.0,sin informacion
87206.0,sin informacion
214629.0,sin informacion
201546.0,Československá televize
55398.0,sin informacion
67257.0,ZDF
20220.0,Food Network
71921.0,ZDF
21593.0,Caracol TV
124095.0,sin informacion
238569.0,sin informacion
201145.0,sin informacion
124072.0,sin informacion
76240.0,Playboy TV
237832.0,BBC One
237788.0,sin informacion
237787.0,sin informacion
237829.0,PBS
237785.0,sin informacion
201185.0,sin informacion
238087.0,RTL-TVI
237782.0,sin informacion
235942.0,RTL-TVI
204380.0,A&E
124096.0,AMI-télé
54404.0,sin informacion
201148.0,sin informacion
77739.0,ABS-CBN
93344.0,VRAK
93342.0,sin informacion
237394.0,Fuji TV
238142.0,Mango TV
214630.0,sin informacion
238139.0,sin informacion
238138.0,sin informacion
237300.0,Tencent Video
237299.0,sin informacion
238594.0,sin informacion
232263.0,sin informacion
237397.0,Fuji TV
238133.0,sin informacion
238132.0,sin informacion
237312.0,sin informacion
237520.0,sin informacion
201538.0,sin informacion
201522.0,sin informacion
130256.0,iQiyi
153767.0,discovery+
97309.0,TV Barrandov
130254.0,Jiangsu Television
130254.0, Anhui Television
130254.0, Tianjin Television
217714.0,NHK G
217714.0, NHK
112455.0,TV3 Estonia
80083.0,sin informacion
93348.0,Youku
93348.0, TVB Jade
87207.0,ČT1
237780.0,Channel News Asia
237947.0,sin informacion
8465.0,NBC
201547.0,Téva
201149.0,sin informacion
119422.0,PTS
237315.0,6play
43580.0,National Geographic
43580.0, Nat Geo Wild
238604.0,Channel One
24204.0,sin informacion
24259.0,tv asahi
155868.0,sin informacion
238095.0,sin informacion
235970.0,CCTV-6
235969.0,Yle TV1
235969.0, Yle Areena
220719.0,sin informacion
235967.0,RTL-TVI
232370.0,sin informacion
235977.0,sin informacion
125382.0,TV Globo
154413.0,sin informacion
232369.0,sin informacion
226482.0,sin informacion
105342.0,TVB Jade
37081.0,sin informacion
102167.0,sin informacion
102166.0,WDR Fernsehen
46335.0,TVB Jade
81460.0,ZDF
95490.0, 10 Play
57337.0,National Geographic
226860.0,STUDIO+
49476.0,sin informacion
37044.0,National Geographic
226858.0,sin informacion
235986.0,NHK BS Premium
15375.0,ITV2
232224.0,sin informacion
125652.0,sin informacion
235916.0,sin informacion
2806.0,Nine Network
154721.0,sin informacion
232237.0,sin informacion
226099.0,sin informacion
226443.0,sin informacion
232269.0,sin informacion
235971.0,sin informacion
224625.0,GNT
235984.0,sin informacion
238572.0,sin informacion
226486.0,sin informacion
226485.0,PBS
226449.0,Magnolia Network
111438.0,TBS
156726.0,sin informacion
226881.0,sin informacion
238141.0,sin informacion
55302.0,sin informacion
55301.0,sin informacion
226900.0,sin informacion
224305.0,IRIB TV3
125363.0,sin informacion
231598.0,sin informacion
83501.0,NHK
125388.0,ici.radio-canada.ca
231577.0,sin informacion
45825.0,NHK G
106677.0,sin informacion
106675.0,sin informacion
235996.0,sin informacion
235993.0,sin informacion
235941.0,sin informacion
69413.0,NAVER TV
69413.0, YouTube
235972.0,Mango TV
226856.0,Super Channel
226837.0,sin informacion
213595.0,RTL II
213592.0,CCTV-1
212667.0,sin informacion
96750.0,CCTV-9
96750.0, bilibili
40826.0,SAT.1
202683.0,sin informacion
154431.0,TF1
108083.0,TVB Jade
224384.0,sin informacion
55400.0,BBC Three
154451.0,National Geographic
154481.0,ABC
224309.0,sin informacion
66889.0,sin informacion
57312.0,sin informacion
224303.0,sin informacion
224301.0,sin informacion
237750.0,NTV 
37098.0,Channel 4
154455.0,sin informacion
237273.0,sin informacion
238600.0,BBC Two
238599.0,sin informacion
237278.0,RTL II
238140.0,BBC Three
237366.0,sin informacion
237193.0,sin informacion
238593.0,tagesschau24
93327.0,YouTube
37070.0,sin informacion
238159.0,sin informacion
237402.0,Fuji TV
154452.0,sin informacion
237367.0,sin informacion
226897.0,sin informacion
238121.0,CBS
93835.0,ABC TV
237801.0,Fox Nation
237800.0,sin informacion
30194.0,BBC One
237857.0,Fuji TV
237856.0,sin informacion
238070.0,sin informacion
20280.0,Nippon TV
87205.0,sin informacion
20208.0,TV Tokyo
237740.0,ABC TV
237740.0, niconico Channel
237761.0,YouTube
237761.0, Nebula
238530.0,sin informacion
238119.0,sin informacion
238528.0,sin informacion
116917.0,BBC Two
238538.0,RTL
238538.0, ntv
237742.0,sin informacion
238154.0,ProSieben
237362.0,sin informacion
125605.0,PBS Kids
125603.0,ABC TV
226887.0,sin informacion
226828.0,sin informacion
96754.0,sin informacion
69471.0,sin informacion
235976.0,sin informacion
235975.0,sin informacion
235959.0,sin informacion
69444.0,sin informacion
125688.0,sin informacion
202688.0,sin informacion
154751.0,sin informacion
125541.0,sin informacion
235965.0,Okko
105309.0,sin informacion
226448.0,Magnolia Network
231573.0,sin informacion
46366.0,sin informacion
125695.0,Big Movie Zoo
226845.0,polsat box go
226841.0,YouTube
226841.0, Vimeo
125637.0,sin informacion
218504.0,sin informacion
226896.0,sin informacion
66834.0,sin informacion
226895.0,Youku
226895.0, Tudou
37041.0,sin informacion
221747.0,sin informacion
237743.0,sin informacion
238537.0,sin informacion
238536.0,RTL II
231518.0,sin informacion
33885.0,Oxygen
49466.0,sin informacion
125633.0,AXN
125625.0,Channel 3
125625.0, WeTV
232257.0,HRT 1
121434.0,DR Ramasjang
72604.0,NRK1
121499.0,ICI Radio-Canada Télé
81431.0,sin informacion
226882.0,sin informacion
49459.0,sin informacion
232235.0,YouTube
232235.0, VRV
232234.0,sin informacion
221755.0,Prima
66892.0,SAT.1
221751.0,Stan
221750.0,sin informacion
31189.0,Bravo
237283.0,RTL II
156328.0,ORF III
224328.0,STAR Kiran
202682.0,sin informacion
154430.0,Polsat PLAY
238156.0,sin informacion
37057.0,sin informacion
221726.0,YouTube
225160.0,sin informacion
225159.0,My5
221739.0,Discovery+  
221739.0, TV5
37049.0,sin informacion
33264.0,SBT
45932.0,sin informacion
33263.0,ITV1
232239.0,YouTube
117206.0,sin informacion
108084.0,TVB Jade
118376.0,Dplay
118398.0,ProSieben
153776.0,TVP
136132.0,Beijing Television
236999.0,Arte
45805.0,sin informacion
153800.0,sin informacion
221760.0,sin informacion
237400.0,Fuji TV
156388.0,tv asahi
237355.0,sin informacion
118368.0,France 5
67218.0,Magyar Televízió
221729.0,A&E
66810.0,sin informacion
67207.0,KiKa
87294.0,Česká televize
19211.0,TBS
5313.0,BBC One
19249.0,sin informacion
237552.0,SBS
108082.0,ZJSTV
14489.0,ABC
202697.0,TBS
96790.0,sin informacion
232213.0,CBC Gem
25463.0,NBC
49460.0,Channel 4
45914.0,TBS
45913.0,Fuji News Network
237072.0,DMAX
153792.0,sin informacion
202634.0,CCTV-1
237029.0,sin informacion
237265.0,ZDFinfo
125397.0,sin informacion
237023.0,iQIYI
25486.0,sin informacion
117223.0,sin informacion
125386.0,Youku
226010.0,sin informacion
83168.0,sin informacion
81432.0,IB3
201177.0,GNT
237021.0,sin informacion
153772.0,sin informacion
237074.0,sin informacion
237004.0,RTL
33877.0,BBC Three
45869.0,SBT
221777.0,sin informacion
202700.0,sin informacion
154412.0,sin informacion
237038.0,sin informacion
211247.0,Three
129325.0,TF1
211230.0,sin informacion
11793.0,sin informacion
129315.0,Rai 1
11790.0,sin informacion
45882.0,NHK G
129311.0,sin informacion
217706.0,sin informacion
33281.0,NBC
129321.0,Canal 13
234508.0,sin informacion
2816.0,GMA Network
129324.0,sin informacion
202685.0,sin informacion
237256.0,sin informacion
237263.0,ITV1
224313.0,SRF 1
108087.0,TVB Jade
24782.0,NBC
211238.0,sin informacion
24771.0,sin informacion
201162.0,sin informacion
201186.0,sin informacion
81407.0,sin informacion
37005.0,sin informacion
25462.0,sin informacion
117404.0,France 2
154411.0,sin informacion
225167.0,sin informacion
237246.0,YouTube
154755.0,sin informacion
211251.0,sin informacion
121500.0,ICI Radio-Canada Télé
221743.0,YouTube
221743.0, Facebook
37059.0,sin informacion
93805.0,TV 2
156319.0,National Geographic
156318.0,ТВц
221764.0,sin informacion
237264.0,NTR
237264.0, NPO 2
37088.0,NRK1
231529.0,sin informacion
237154.0,sin informacion
237152.0,sin informacion
45458.0,sin informacion
221762.0,sin informacion
156341.0,sin informacion
67213.0,sin informacion
237073.0,ZDFinfo
224307.0,Channel A
224307.0, TVING
45460.0,sin informacion
238049.0,sin informacion
238048.0,sin informacion
238047.0,sin informacion
238044.0,Československá televize
22162.0,BBC Four
238041.0,Československá televize
238039.0,ANT1
237317.0,sin informacion
87296.0,France Ô
87296.0, France 3
153761.0,CCTV-1
153761.0, Tianjin Television
19209.0,BBC Two
45478.0,ABC
214694.0,sin informacion
93855.0,Unis TV
201533.0,sin informacion
221763.0,sin informacion
37089.0,sin informacion
45848.0,ABC TV
201198.0,sin informacion
19479.0,Syndication
201161.0,sin informacion
93852.0,Unis TV
91403.0,sin informacion
129312.0,France 2
153793.0,sin informacion
86780.0,sin informacion
235908.0,Vrai
108041.0,ATV
213571.0,sin informacion
97376.0,sin informacion
153778.0,sin informacion
97374.0,TV1
45862.0,sin informacion
93836.0,sin informacion
108081.0,sin informacion
87289.0,sin informacion
37020.0,sin informacion
220357.0,sin informacion
77853.0,sin informacion
125635.0,sin informacion
213570.0,sin informacion
210535.0,sin informacion
125654.0,sin informacion
226871.0,GNT
226872.0,GNT
226806.0,sin informacion
108024.0,ATV
226864.0,sin informacion
22141.0,sin informacion
37045.0,TVP1
129320.0,sin informacion
86791.0,TV Tokyo
86791.0, BS Japan
226007.0,sin informacion
235918.0,sin informacion
153703.0,sin informacion
87288.0,CCTV-2
84161.0,ARD
210537.0,Stream.cz
210537.0, Televize Seznam
129306.0,Fuji TV
22159.0,sin informacion
22158.0,Channel 4
29768.0,Speed
237053.0,sin informacion
237557.0,sin informacion
108026.0,ATV
218505.0,VTM GO
226839.0,sin informacion
84185.0,RTL
84137.0,sin informacion
119132.0,YouTube
58783.0,sin informacion
153735.0,sin informacion
40876.0,DFF 1
121497.0,ICI Radio-Canada Télé
153769.0,sin informacion
97358.0,ČT2
112444.0,StarPlus
153783.0,Свэлл
77889.0,sin informacion
97371.0,sin informacion
33872.0,Food Network
112438.0,iQiyi
112437.0,sin informacion
234509.0,Canale 5
84160.0,sin informacion
84127.0,sin informacion
878.0,sin informacion
125628.0,sin informacion
153732.0,BBC Two
45873.0,sin informacion
84119.0,Ria HD
29770.0,PBS
222649.0,sin informacion
222666.0,sin informacion
226854.0,CuriosityStream
125617.0,sin informacion
29786.0,sin informacion
154410.0,BBC Four
154409.0,sin informacion
154406.0,sin informacion
154405.0,sin informacion
237839.0,Channel 5
136131.0,sin informacion
202603.0,DAZN
202624.0,sin informacion
14490.0,CBS
114132.0,sin informacion
22190.0,sin informacion
45436.0,sin informacion
97325.0,sin informacion
97394.0,BBC iPlayer
97393.0,sin informacion
19491.0,sin informacion
125581.0,Tencent Video
213591.0,sin informacion
235912.0,sin informacion
220362.0,NTR
220362.0, NPO 3
153794.0,Nippon TV
237034.0,sin informacion
237033.0,sin informacion
237151.0,RTLup
214697.0,iQiyi
154428.0,BBC Four
238042.0,sin informacion
237027.0,SVT
236985.0,sin informacion
154491.0,sin informacion
237007.0,BR Fernsehen
237555.0,sin informacion
237059.0,sin informacion
87222.0,TVB Jade
37021.0,TBS
136149.0,sin informacion
156325.0,SIC
87300.0,World Fishing Network
106662.0,sin informacion
195503.0,BabyTV
238051.0,sin informacion
2860.0,NBC
220360.0,sin informacion
86777.0,ABC iview
234534.0,Kuaishou
86792.0,sin informacion
111444.0,tv asahi
213553.0,sin informacion
86760.0,sin informacion
108023.0,ATV
121483.0,BR Fernsehen
125647.0,YouTube
40841.0,RTL
226827.0,sin informacion
153711.0,sin informacion
11727.0,sin informacion
226889.0,sin informacion
21355.0,ABC
125643.0,sin informacion
213549.0,sin informacion
220379.0,RecordTV
220345.0,sin informacion
83172.0,Beijing Television
43160.0,ABC
125582.0,Multishow
220370.0,YouTube
86768.0,Ketnet
125638.0,sin informacion
201126.0,sin informacion
210561.0,sin informacion
121496.0,ICI Radio-Canada Télé
226847.0,SBS
86775.0,ZDFinfo
86774.0,sin informacion
117253.0,BBC Four
117253.0, History
119119.0,Fuji TV
153716.0,sin informacion
22152.0,sin informacion
11705.0,ITV1
211242.0,sin informacion
125389.0,NAVER TV
237865.0,Wink
156377.0,CBBC
231561.0,Channel 3
231561.0, Tencent Video
220730.0,Samanyolu TV
105318.0,sin informacion
107195.0,LeTV
102766.0,Televisión Nacional de Chile
232371.0,sin informacion
106665.0,sin informacion
236203.0,sin informacion
111439.0,Nippon TV
55361.0,sin informacion
231562.0,sin informacion
235988.0,sin informacion
102786.0,NHK
235962.0,sin informacion
220735.0,sin informacion
104845.0,sin informacion
231513.0,Mega
49458.0,sin informacion
69415.0,sin informacion
236959.0,sin informacion
220707.0,Yle TV1
220707.0, Yle Areena
202613.0,Crime District
237848.0,mtmad
237848.0, mitele
136173.0,Virgin Media One
67221.0,Channel 4
30185.0,ABC
116916.0,ITV1
49439.0,sin informacion
237866.0,Wink
232349.0,sin informacion
202611.0,HOT3
202610.0,sin informacion
237858.0,sin informacion
136174.0,MBC
37099.0,Channel 5
106641.0,sin informacion
106639.0,sin informacion
106669.0,Dave
237817.0,Youku
95407.0,National Geographic
95402.0,sin informacion
95401.0,sin informacion
226454.0,Canal BIS
55350.0,sin informacion
212665.0,sin informacion
226489.0,sin informacion
118317.0,sin informacion
237807.0,sin informacion
156396.0,NDR Fernsehen
237818.0,3sat
107179.0,Cuatro
237816.0,ProSieben
237815.0,Spiegel Geschichte
125673.0,sin informacion
125579.0,BS Asahi
226484.0,sin informacion
125665.0,CCTV
121412.0,Canal Vie
91490.0,Attessia TV
102724.0,sin informacion
45832.0,sin informacion
107144.0,sin informacion
125668.0,Youku
237822.0,YouTube
37090.0,BBC Two
236952.0,sin informacion
231570.0,sin informacion
102755.0,Antenne 2
102722.0,sin informacion
34074.0,sin informacion
118327.0,discovery+
80295.0,Hulu
226488.0,sin informacion
105346.0,sin informacion
55335.0,Aftonbladet TV
19262.0,NBC
218509.0,sin informacion
49452.0,sin informacion
95492.0,Nine Network
106625.0,sin informacion
42012.0,VH1
19295.0,Venevisión
202621.0,sin informacion
69445.0,SBS
125674.0,FR3
817.0,ITV1
49455.0,sin informacion
77847.0,sin informacion
106670.0,YouTube
203901.0,Sohu
93848.0,Unis TV
106624.0,sin informacion
106622.0,sin informacion
136143.0,sin informacion
77850.0,sin informacion
125675.0,sin informacion
125623.0,BNNVARA
55379.0,sin informacion
77882.0,sin informacion
118306.0,sin informacion
235903.0,sin informacion
235902.0,NHK BS Premium
125594.0,sin informacion
235939.0,sin informacion
220355.0,Canal+
213539.0,CCTV
71490.0,sin informacion
77885.0,sin informacion
34078.0,sin informacion
93865.0,Unis TV
125670.0,CCTV
125669.0,France 5
125669.0, Piwi+
102110.0,sin informacion
111436.0,sin informacion
69497.0,France 5
238090.0,sin informacion
125624.0,KiKa
238088.0,CCTV-8
238088.0, iQiyi
91436.0,Network Ten
57335.0,sin informacion
231564.0,sin informacion
69411.0,sin informacion
235999.0,sin informacion
153729.0,sin informacion
238089.0,sin informacion
226487.0,sin informacion
69466.0,sin informacion
236953.0,CCTV-1
210120.0,sin informacion
220711.0,RTP1
220710.0,sin informacion
69489.0,ABC iview
38475.0,Investigation Discovery
59520.0,Telemundo
69475.0,sin informacion
235944.0,sin informacion
213561.0,sin informacion
235946.0,sin informacion
226483.0,sin informacion
231597.0,Tencent Video
235958.0,sin informacion
220708.0,YouTube
210116.0,Stream.cz
38473.0,sin informacion
38471.0,sin informacion
105353.0,ICI TOU.TV Extra
111420.0,TV 2
105351.0,ICI Explora
237843.0,Amarin TV
42060.0,NBC
210192.0,sin informacion
24182.0,sin informacion
237068.0,kabel eins
237065.0,KiKa
238050.0,sin informacion
153741.0,Vrai
153740.0,sin informacion
195515.0,sin informacion
153763.0,CCTV
93862.0,Unis TV
237071.0,ZDF
237821.0,France 4
153773.0,sin informacion
237009.0,sin informacion
237188.0,sin informacion
64746.0,SVT1
55337.0,sin informacion
37038.0,ABC TV
38477.0,BBC Two
91422.0,sin informacion
237863.0,Premier
153774.0,sin informacion
108086.0,TVB Jade
62485.0,YouTube
62485.0, Sky Sports
125396.0,sin informacion
37015.0,sin informacion
58791.0,sin informacion
117207.0,sin informacion
37024.0,TV Nova
226422.0,tv asahi
11757.0,sin informacion
108085.0,TVB Jade
92068.0,SBS
33280.0,sin informacion
129322.0,STAR Vijay
211233.0,Talking World Media House
108021.0,ATV
237553.0,bilibili
237028.0,sin informacion
211244.0,sin informacion
83142.0,WOWOW Prime
11756.0,sin informacion
228604.0,sin informacion
154756.0,TVN
2803.0,NBC
102183.0,sin informacion
237862.0,sin informacion
226452.0,Canal BIS
42020.0,OWN
226450.0,Canal+
105303.0,TV Globo
226447.0,TVB Jade
226445.0,sin informacion
40837.0,ZDF
125666.0,sin informacion
237860.0,sin informacion
226491.0,sin informacion
67231.0,ICI TOU.TV
237855.0,sin informacion
136191.0,ITV1
77846.0,sin informacion
93868.0,iTunes Store
93868.0, Google Play
93868.0, Vimeo
91418.0,Marca Perú 
105344.0,Peacock
232233.0,sin informacion
237791.0,BBC One
111422.0,BET+
237849.0,sin informacion
237859.0,Youku
237859.0, Tencent Video
24781.0,Sky One
117410.0,ZDF
154759.0,sin informacion
154758.0,sin informacion
201173.0,sin informacion
238094.0,sin informacion
37075.0,SBS6
67259.0,ARD
69481.0,sin informacion
69477.0,ABC iview
237814.0,RTL
67205.0,sin informacion
238571.0,tv asahi
235961.0,sin informacion
214687.0,sin informacion
87231.0,ICI TOU.TV Extra
237838.0,ITV1
237838.0, ITVX
69439.0,sin informacion
42096.0,BBC Two
237812.0,sin informacion
136192.0,GNT
225158.0,EBS 1
156327.0,Prime Video
202601.0,sin informacion
237819.0,SRF zwei
238577.0,sin informacion
105356.0,Československá televize
107180.0,sin informacion
105350.0,Historia
226490.0,sin informacion
220717.0,NHK WORLD-JAPAN
226451.0,sin informacion
87290.0,SAT.1
87290.0, joyn
237854.0,sin informacion
237794.0,sin informacion
237793.0,sin informacion
238576.0,sin informacion
37072.0,sin informacion
226493.0,sin informacion
226492.0,sin informacion
238573.0,sin informacion
111421.0,ARD
80297.0,ABC
232223.0,CBC
237808.0,sin informacion
117204.0,MX Player
153750.0,sin informacion
237035.0,sin informacion
45885.0,RTL II
153760.0,Discovery
202604.0,sin informacion
217727.0,France 2
112450.0,Mnet
226817.0,sin informacion
226816.0,sin informacion
97375.0,TVP
237030.0,sin informacion
214691.0,sin informacion
237022.0,sin informacion
156339.0,KBS2
237036.0,sin informacion
64755.0,ZDF
156394.0,sin informacion
156331.0,TV Tokyo
195540.0,sin informacion
108035.0,ATV
153775.0,sin informacion
2828.0,Cartoon Network
118400.0,LG U+
118400.0, Tooniverse
237037.0,sin informacion
24788.0,ITV1
2811.0,BBC Three
15331.0,MediaCorp Channel 8
66821.0,RTBF.be
226005.0,sin informacion
156344.0,sin informacion
205133.0,sin informacion
65674.0,BBC Two
92513.0,1+1
124911.0,sin informacion
224694.0,sin informacion
212983.0,sin informacion
6114.0,BBC One
92546.0,TV3
205158.0,sin informacion
222644.0,GMA Network
139578.0,sin informacion
133806.0,ANT1
102930.0,sin informacion
85724.0,sin informacion
96981.0,sin informacion
124820.0,sin informacion
212831.0,MDR Fernsehen
76010.0,sin informacion
85735.0,BBC Two
198354.0,sin informacion
139561.0,sin informacion
218157.0,Rooster Teeth
92544.0,BBC Two
202146.0,sin informacion
218135.0,ITV4
231471.0,NRK Super
227129.0,RTÉ One
235167.0,sin informacion
216167.0,NRK1
51608.0,Channel 3
221548.0,Channel 5
61991.0,ARD
218119.0,ITV1
3310.0,TVB Jade
78650.0,UMC
78642.0,BBC Four
101632.0,sin informacion
205120.0,sin informacion
124967.0,ALTBalaji
6120.0,NBC
124933.0,Channel 3
124811.0,DR1
124936.0,NRK1
92545.0,sin informacion
61993.0,Channel 4
6146.0,Seven Network
98729.0,ABC TV
90315.0,W Network
90338.0,NTV 
229490.0,sin informacion
7553.0,Animal Planet
229591.0,sin informacion
229589.0,sin informacion
226260.0,Channel One
230773.0,sin informacion
68609.0,Lifetime
88504.0,CBC Television
221546.0,sin informacion
45414.0,HBO Europe
106931.0,Discovery
106930.0,sin informacion
106904.0,TV3
106926.0,ATV
205195.0,sin informacion
231429.0,sin informacion
235171.0,sin informacion
106951.0,sin informacion
230719.0,EBS 1
235184.0,sin informacion
202105.0,sin informacion
45453.0,sin informacion
218789.0,TV Cultura
227109.0,sin informacion
218757.0,Channel 4
218755.0,sin informacion
95319.0,sin informacion
102922.0,Televisión Nacional de Chile
139581.0,sin informacion
139560.0,sin informacion
98739.0,sin informacion
85790.0,ICI Radio-Canada Télé
85788.0,SWR Fernsehen
210718.0,MBC
212910.0,sin informacion
213799.0,sin informacion
213770.0,BNNVARA
124921.0,sin informacion
217427.0,Lifetime
229449.0,Tencent Video
6163.0,ITV1
124947.0,DR Ramasjang
124946.0,DR1
124945.0,BBC Two
124891.0,sin informacion
1631.0,NBC
