id_show,Idiomas_hablados
226889.0,sin informacion
21355.0,English
125643.0,日本語
213549.0,ภาษาไทย
220379.0,Português
220345.0,sin informacion
83172.0,普通话
43160.0,English
125582.0,Português
220370.0,Tiếng Việt
86768.0,Nederlands
125638.0,日本語
201126.0,sin informacion
210561.0,sin informacion
121496.0,Français
226847.0,English
86775.0,Deutsch
86774.0,Pусский
117253.0,sin informacion
119119.0,日本語
153716.0,sin informacion
22152.0,sin informacion
11705.0,English
211242.0,English
125389.0,sin informacion
237865.0,Pусский
156377.0,English
231561.0,ภาษาไทย
220730.0,sin informacion
105318.0,sin informacion
107195.0,普通话
102766.0,Español
232371.0,sin informacion
106665.0,sin informacion
236203.0,sin informacion
111439.0,日本語
55361.0,sin informacion
231562.0,ภาษาไทย
235988.0,English
102786.0,日本語
235962.0,Hrvatski
220735.0,日本語
104845.0,sin informacion
231513.0,Español
49458.0,sin informacion
69415.0,普通话
236959.0,普通话
220707.0,suomi
202613.0,English
202613.0,Français
237848.0,Español
136173.0,sin informacion
67221.0,English
67221.0,Latin
30185.0,English
116916.0,English
49439.0,sin informacion
237866.0,Pусский
232349.0,sin informacion
202611.0,עִבְרִית
202610.0,sin informacion
237858.0,普通话
136174.0,한국어/조선말
37099.0,English
106641.0,sin informacion
106639.0,sin informacion
106669.0,English
106669.0,العربية
237817.0,sin informacion
95407.0,sin informacion
95402.0,Pусский
95401.0,Pусский
226454.0,Português
55350.0,sin informacion
212665.0,sin informacion
226489.0,sin informacion
118317.0,普通话
237807.0,普通话
156396.0,Deutsch
237818.0,Deutsch
107179.0,Español
237816.0,Deutsch
237815.0,Deutsch
125673.0,sin informacion
125579.0,日本語
226484.0,sin informacion
125665.0,普通话
121412.0,Français
91490.0,العربية
102724.0,فارسی
45832.0,sin informacion
107144.0,sin informacion
125668.0,普通话
237822.0,Magyar
37090.0,English
236952.0,sin informacion
231570.0,sin informacion
102755.0,Français
102722.0,sin informacion
34074.0,sin informacion
118327.0,English
80295.0,sin informacion
226488.0,sin informacion
105346.0,sin informacion
55335.0,svenska
19262.0,English
218509.0,sin informacion
49452.0,sin informacion
95492.0,English
106625.0,sin informacion
42012.0,sin informacion
19295.0,English
19295.0,Español
202621.0,sin informacion
69445.0,sin informacion
125674.0,sin informacion
817.0,English
49455.0,English
77847.0,English
77847.0,Français
106670.0,Português
203901.0,sin informacion
93848.0,Français
106624.0,普通话
106622.0,普通话
136143.0,日本語
77850.0,sin informacion
125675.0,日本語
125623.0,Nederlands
55379.0,sin informacion
77882.0,sin informacion
118306.0,日本語
235903.0,sin informacion
235902.0,日本語
125594.0,sin informacion
235939.0,sin informacion
220355.0,Français
213539.0,sin informacion
71490.0,sin informacion
77885.0,English
34078.0,English
93865.0,Français
125670.0,sin informacion
125669.0,Français
102110.0,Français
111436.0,sin informacion
69497.0,Français
238090.0,sin informacion
125624.0,Deutsch
238088.0,sin informacion
91436.0,English
57335.0,sin informacion
231564.0,English
69411.0,sin informacion
235999.0,sin informacion
153729.0,sin informacion
238089.0,普通话
226487.0,sin informacion
69466.0,sin informacion
236953.0,sin informacion
210120.0,Nederlands
220711.0,Português
220710.0,日本語
69489.0,sin informacion
38475.0,English
59520.0,English
59520.0,Español
69475.0,sin informacion
235944.0,普通话
213561.0,sin informacion
235946.0,普通话
226483.0,sin informacion
231597.0,普通话
235958.0,sin informacion
220708.0,Nederlands
210116.0,Český
38473.0,sin informacion
38471.0,sin informacion
105353.0,Français
111420.0,sin informacion
105351.0,Français
237843.0,ภาษาไทย
42060.0,English
210192.0,sin informacion
24182.0,sin informacion
237068.0,Deutsch
237065.0,Deutsch
238050.0,English
153741.0,Français
153740.0,普通话
195515.0,sin informacion
153763.0,普通话
93862.0,Français
237071.0,Deutsch
237821.0,Français
153773.0,sin informacion
237009.0,sin informacion
237188.0,sin informacion
64746.0,svenska
55337.0,Nederlands
37038.0,English
38477.0,English
91422.0,sin informacion
237863.0,Pусский
153774.0,한국어/조선말
108086.0,广州话 / 廣州話
62485.0,English
125396.0,sin informacion
37015.0,sin informacion
58791.0,हिन्दी
117207.0,sin informacion
37024.0,Český
226422.0,日本語
11757.0,sin informacion
108085.0,广州话 / 廣州話
92068.0,sin informacion
33280.0,English
129322.0,sin informacion
211233.0,ਪੰਜਾਬੀ
211233.0,हिन्दी
108021.0,广州话 / 廣州話
237553.0,普通话
237028.0,sin informacion
211244.0,Français
83142.0,日本語
11756.0,English
228604.0,sin informacion
154756.0,sin informacion
2803.0,English
102183.0,sin informacion
237862.0,sin informacion
226452.0,Português
42020.0,English
226450.0,Français
105303.0,Português
226447.0,广州话 / 廣州話
226445.0,sin informacion
40837.0,Deutsch
125666.0,日本語
237860.0,日本語
226491.0,sin informacion
67231.0,Français
237855.0,English
136191.0,English
77846.0,sin informacion
93868.0,Afrikaans
91418.0,sin informacion
105344.0,English
232233.0,sin informacion
237791.0,sin informacion
111422.0,sin informacion
237849.0,sin informacion
237859.0,普通话
24781.0,English
117410.0,Deutsch
154759.0,Pусский
154758.0,Pусский
201173.0,sin informacion
238094.0,sin informacion
37075.0,Nederlands
67259.0,Nederlands
69481.0,sin informacion
69477.0,sin informacion
237814.0,Deutsch
67205.0,Español
238571.0,日本語
235961.0,Hrvatski
214687.0,普通话
87231.0,Français
237838.0,English
69439.0,普通话
42096.0,English
237812.0,sin informacion
136192.0,Português
225158.0,sin informacion
156327.0,Español
202601.0,sin informacion
237819.0,Deutsch
238577.0,svenska
105356.0,Český
107180.0,sin informacion
105350.0,Français
226490.0,ภาษาไทย
220717.0,English
220717.0,日本語
226451.0,فارسی
87290.0,Deutsch
237854.0,sin informacion
237794.0,sin informacion
237793.0,日本語
238576.0,sin informacion
37072.0,sin informacion
226493.0,日本語
226492.0,sin informacion
238573.0,日本語
111421.0,Deutsch
80297.0,English
232223.0,日本語
237808.0,Deutsch
117204.0,தமிழ்
153750.0,sin informacion
237035.0,sin informacion
45885.0,sin informacion
153760.0,English
202604.0,sin informacion
217727.0,Français
112450.0,한국어/조선말
226817.0,sin informacion
226816.0,sin informacion
97375.0,sin informacion
237030.0,sin informacion
214691.0,sin informacion
237022.0,Español
156339.0,한국어/조선말
237036.0,sin informacion
64755.0,Deutsch
156394.0,sin informacion
156331.0,日本語
195540.0,sin informacion
108035.0,广州话 / 廣州話
153775.0,sin informacion
2828.0,English
118400.0,한국어/조선말
237037.0,Dansk
24788.0,English
2811.0,sin informacion
15331.0,English
66821.0,Français
226005.0,sin informacion
156344.0,한국어/조선말
205133.0,sin informacion
65674.0,English
92513.0,Pусский
124911.0,svenska
224694.0,Pусский
212983.0,Français
6114.0,English
92546.0,Bahasa melayu
205158.0,sin informacion
222644.0,sin informacion
139578.0,sin informacion
133806.0,ελληνικά
102930.0,sin informacion
85724.0,sin informacion
96981.0,sin informacion
124820.0,sin informacion
212831.0,Deutsch
76010.0,sin informacion
85735.0,English
198354.0,sin informacion
139561.0,sin informacion
218157.0,English
92544.0,English
202146.0,English
218135.0,English
231471.0,Norsk
227129.0,English
235167.0,sin informacion
216167.0,Norsk
51608.0,ภาษาไทย
221548.0,English
61991.0,Deutsch
218119.0,English
3310.0,广州话 / 廣州話
78650.0,sin informacion
78642.0,English
101632.0,sin informacion
205120.0,sin informacion
124967.0,हिन्दी
6120.0,English
124933.0,ภาษาไทย
124811.0,Dansk
124936.0,Norsk
92545.0,sin informacion
61993.0,English
6146.0,English
98729.0,English
90315.0,English
90338.0,Pусский
229490.0,한국어/조선말
7553.0,English
229591.0,sin informacion
229589.0,Pусский
226260.0,Pусский
230773.0,sin informacion
68609.0,English
88504.0,English
221546.0,sin informacion
45414.0,Română
106931.0,sin informacion
106930.0,sin informacion
106904.0,Bahasa melayu
106926.0,sin informacion
205195.0,English
205195.0,Nederlands
231429.0,sin informacion
235171.0,sin informacion
106951.0,普通话
230719.0,sin informacion
235184.0,sin informacion
202105.0,sin informacion
45453.0,日本語
218789.0,Português
227109.0,sin informacion
218757.0,English
218755.0,English
95319.0,sin informacion
102922.0,Español
139581.0,sin informacion
139560.0,Pусский
98739.0,sin informacion
85790.0,Français
85788.0,sin informacion
210718.0,한국어/조선말
212910.0,sin informacion
213799.0,Dansk
213770.0,English
213770.0,Nederlands
124921.0,한국어/조선말
217427.0,한국어/조선말
229449.0,普通话
6163.0,English
124947.0,Dansk
124946.0,Dansk
124945.0,English
124891.0,sin informacion
1631.0,English
205138.0,sin informacion
92516.0,sin informacion
102923.0,Português
6115.0,English
3321.0,English
124804.0,Deutsch
205156.0,sin informacion
85787.0,Français
117353.0,Deutsch
117351.0,sin informacion
117350.0,sin informacion
213742.0,sin informacion
1612.0,English
101627.0,日本語
218264.0,Português
213794.0,sin informacion
124879.0,普通话
212915.0,sin informacion
212825.0,Deutsch
76020.0,日本語
124883.0,sin informacion
76018.0,한국어/조선말
76015.0,Deutsch
76013.0,English
96979.0,English
207079.0,sin informacion
212967.0,sin informacion
235133.0,sin informacion
205131.0,sin informacion
235131.0,sin informacion
235128.0,sin informacion
85773.0,sin informacion
139558.0,sin informacion
139576.0,English
76046.0,English
212970.0,sin informacion
213775.0,English
212925.0,sin informacion
90328.0,Deutsch
124806.0,sin informacion
1652.0,English
235130.0,sin informacion
227111.0,sin informacion
212997.0,Norsk
212994.0,sin informacion
212991.0,Português
212913.0,sin informacion
205121.0,sin informacion
96976.0,日本語
235132.0,हिन्दी
92548.0,Bahasa melayu
235182.0,sin informacion
96998.0,ภาษาไทย
216127.0,日本語
106954.0,English
231490.0,Pусский
202142.0,English
202141.0,English
218758.0,sin informacion
216148.0,sin informacion
231485.0,sin informacion
8451.0,English
218748.0,sin informacion
139539.0,sin informacion
96934.0,普通话
217497.0,sin informacion
139528.0,sin informacion
139527.0,Español
139526.0,Português
102902.0,Deutsch
210745.0,sin informacion
100894.0,Nederlands
139537.0,English
96915.0,Pусский
210707.0,sin informacion
96958.0,普通话
96994.0,Afrikaans
124928.0,日本語
124925.0,日本語
124924.0,sin informacion
212853.0,Français
218265.0,English
218265.0,Türkçe
139516.0,sin informacion
139554.0,Deutsch
226324.0,sin informacion
96999.0,sin informacion
213772.0,Português
122816.0,普通话
231493.0,日本語
77996.0,English
25053.0,English
25095.0,sin informacion
229578.0,English
25083.0,sin informacion
136361.0,Pусский
106028.0,日本語
99024.0,sin informacion
12723.0,English
136347.0,sin informacion
136345.0,Dansk
122831.0,English
229573.0,Pусский
229431.0,Deutsch
229428.0,עִבְרִית
68606.0,日本語
226348.0,sin informacion
102917.0,فارسی
102916.0,sin informacion
226329.0,sin informacion
102931.0,sin informacion
202117.0,sin informacion
218102.0,Français
99719.0,sin informacion
202109.0,sin informacion
102919.0,Español
96938.0,Afrikaans
85772.0,Català
85792.0,Français
65697.0,suomi
99057.0,Français
212975.0,日本語
212972.0,sin informacion
226263.0,sin informacion
7575.0,Český
7569.0,English
124856.0,sin informacion
18771.0,English
202136.0,Pусский
16045.0,English
139508.0,Dansk
25082.0,sin informacion
212952.0,sin informacion
122058.0,Español
122052.0,sin informacion
230776.0,sin informacion
230749.0,English
83839.0,sin informacion
216165.0,sin informacion
42040.0,English
218191.0,sin informacion
218189.0,English
231460.0,English
131658.0,English
202110.0,日本語
133807.0,English
95318.0,sin informacion
117329.0,sin informacion
78626.0,العربية
128361.0,日本語
231469.0,sin informacion
205172.0,sin informacion
205132.0,sin informacion
65671.0,sin informacion
29101.0,English
227110.0,sin informacion
235121.0,한국어/조선말
106923.0,sin informacion
235117.0,English
96978.0,普通话
68602.0,한국어/조선말
212985.0,العربية
229486.0,sin informacion
101630.0,普通话
124872.0,日本語
99011.0,Français
25009.0,sin informacion
227117.0,Nederlands
227113.0,sin informacion
96913.0,日本語
231486.0,Pусский
208621.0,sin informacion
8419.0,Español
8415.0,English
230794.0,sin informacion
99016.0,sin informacion
44589.0,Français
44589.0,日本語
25068.0,sin informacion
229489.0,sin informacion
90331.0,sin informacion
90330.0,English
229557.0,日本語
131621.0,हिन्दी
139088.0,日本語
25064.0,sin informacion
39921.0,Deutsch
25019.0,sin informacion
25089.0,sin informacion
217783.0,suomi
98746.0,Français
217780.0,Slovenčina
44596.0,Español
235180.0,sin informacion
131626.0,Français
212860.0,sin informacion
130222.0,English
122856.0,Deutsch
122834.0,普通话
122833.0,sin informacion
229421.0,English
122830.0,日本語
122848.0,العربية
213798.0,普通话
229484.0,English
235183.0,sin informacion
218294.0,sin informacion
222688.0,sin informacion
230796.0,sin informacion
230721.0,sin informacion
88552.0,Français
44569.0,日本語
95361.0,sin informacion
80682.0,sin informacion
139062.0,sin informacion
218293.0,sin informacion
226280.0,Deutsch
226264.0,Italiano
229415.0,sin informacion
226261.0,日本語
7546.0,English
16053.0,sin informacion
205162.0,sin informacion
205159.0,English
139555.0,Deutsch
212850.0,sin informacion
235118.0,English
218134.0,Dansk
218200.0,sin informacion
216146.0,English
92549.0,sin informacion
16098.0,日本語
95354.0,हिन्दी
226380.0,sin informacion
217426.0,sin informacion
78604.0,Español
216168.0,Norsk
208618.0,Dansk
235187.0,sin informacion
106952.0,English
139045.0,sin informacion
139504.0,Dansk
25063.0,sin informacion
7567.0,English
229413.0,sin informacion
99013.0,日本語
229488.0,sin informacion
229535.0,sin informacion
229534.0,sin informacion
229540.0,العربية
136362.0,日本語
229576.0,sin informacion
25092.0,sin informacion
107104.0,English
88539.0,sin informacion
77838.0,sin informacion
94073.0,sin informacion
94072.0,sin informacion
94069.0,日本語
94016.0,English
94040.0,English
139100.0,sin informacion
207072.0,日本語
235129.0,sin informacion
214549.0,English
158298.0,Deutsch
158294.0,普通话
158269.0,普通话
158291.0,Slovenščina
158267.0,sin informacion
158248.0,Português
203902.0,sin informacion
208676.0,sin informacion
208615.0,Český
208673.0,sin informacion
208644.0,हिन्दी
208644.0,தமிழ்
208642.0,sin informacion
77905.0,sin informacion
230795.0,普通话
8423.0,English
230744.0,sin informacion
88595.0,Français
34650.0,sin informacion
31141.0,日本語
66807.0,Español
230739.0,فارسی
113796.0,日本語
42056.0,English
218289.0,English
122031.0,sin informacion
77904.0,sin informacion
77903.0,sin informacion
122051.0,普通话
31128.0,Norsk
198351.0,sin informacion
122043.0,Nederlands
218300.0,Nederlands
77840.0,sin informacion
158262.0,普通话
216157.0,sin informacion
216153.0,sin informacion
202144.0,English
216174.0,sin informacion
216172.0,sin informacion
133811.0,English
92550.0,Português
122814.0,普通话
216159.0,sin informacion
117349.0,sin informacion
214010.0,sin informacion
102997.0,sin informacion
229528.0,sin informacion
1160.0,English
118458.0,한국어/조선말
126692.0,sin informacion
118455.0,sin informacion
21673.0,广州话 / 廣州話
158254.0,English
217779.0,български език
198352.0,sin informacion
158281.0,sin informacion
77839.0,sin informacion
28246.0,sin informacion
28245.0,English
90085.0,日本語
200885.0,sin informacion
96443.0,Nederlands
200883.0,sin informacion
28235.0,sin informacion
101534.0,Dansk
222654.0,日本語
214535.0,Pусский
203909.0,sin informacion
107567.0,Français
201504.0,日本語
198348.0,sin informacion
229424.0,עִבְרִית
124880.0,sin informacion
77859.0,sin informacion
213578.0,sin informacion
213577.0,sin informacion
66070.0,English
83527.0,English
114241.0,English
1195.0,English
126654.0,日本語
106663.0,English
106663.0,ภาษาไทย
122703.0,हिन्दी
213536.0,sin informacion
214524.0,普通话
214523.0,English
100807.0,Português
214519.0,sin informacion
77816.0,sin informacion
77865.0,sin informacion
203916.0,sin informacion
213718.0,sin informacion
201503.0,Dansk
213537.0,sin informacion
158264.0,sin informacion
77854.0,sin informacion
222681.0,sin informacion
21694.0,English
208605.0,sin informacion
123705.0,sin informacion
123703.0,普通话
80017.0,한국어/조선말
114243.0,Dansk
158241.0,English
107599.0,sin informacion
107107.0,日本語
158263.0,sin informacion
77871.0,English
217768.0,العربية
80048.0,sin informacion
80045.0,English
80043.0,普通话
123701.0,普通话
213717.0,Français
91464.0,日本語
91489.0,svenska
91489.0,suomi
94042.0,Norsk
224672.0,svenska
114678.0,English
46398.0,한국어/조선말
46397.0,English
5329.0,English
77863.0,English
208678.0,English
107523.0,English
208640.0,Pусский
114639.0,普通话
77837.0,sin informacion
114250.0,sin informacion
114246.0,Dansk
114673.0,Français
158242.0,sin informacion
114242.0,English
208620.0,Español
123719.0,普通话
122714.0,普通话
214525.0,普通话
213529.0,sin informacion
213528.0,sin informacion
94037.0,sin informacion
77869.0,sin informacion
77868.0,sin informacion
158251.0,Português
46303.0,Português
77817.0,sin informacion
77815.0,sin informacion
91467.0,Français
91467.0,日本語
158238.0,Português
91488.0,Český
94041.0,English
132859.0,sin informacion
214539.0,sin informacion
132858.0,Nederlands
132858.0,Français
118621.0,한국어/조선말
94061.0,Český
94060.0,Český
212828.0,Deutsch
95364.0,sin informacion
139540.0,ภาษาไทย
202193.0,Deutsch
231420.0,sin informacion
231419.0,sin informacion
231418.0,Español
78681.0,Norsk
218719.0,Nederlands
202183.0,sin informacion
231466.0,sin informacion
124909.0,普通话
218121.0,Português
231494.0,日本語
231489.0,Pусский
221509.0,Pусский
95362.0,English
95326.0,svenska
95321.0,English
25028.0,한국어/조선말
78693.0,日本語
78693.0,普通话
128369.0,sin informacion
90352.0,Français
218122.0,Norsk
230769.0,sin informacion
217734.0,sin informacion
139055.0,한국어/조선말
88545.0,Français
222631.0,sin informacion
139098.0,한국어/조선말
88535.0,sin informacion
131618.0,sin informacion
80063.0,日本語
78612.0,sin informacion
222680.0,Français
230738.0,sin informacion
80049.0,한국어/조선말
222691.0,فارسی
122019.0,Français
230745.0,English
230745.0,Français
235169.0,sin informacion
90311.0,Español
218192.0,Português
218797.0,Português
95371.0,sin informacion
230754.0,Magyar
124846.0,Nederlands
124845.0,Deutsch
124844.0,普通话
124843.0,sin informacion
124838.0,sin informacion
213719.0,sin informacion
213800.0,sin informacion
101628.0,sin informacion
212984.0,ελληνικά
210744.0,Français
85733.0,sin informacion
90348.0,한국어/조선말
212814.0,普通话
102914.0,sin informacion
210761.0,sin informacion
224632.0,Nederlands
207062.0,English
207061.0,Slovenčina
156827.0,English
117333.0,sin informacion
139521.0,English
205137.0,English
139535.0,Français
85732.0,日本語
230705.0,sin informacion
122016.0,Français
158252.0,Português
212829.0,Deutsch
122042.0,普通话
18799.0,English
218277.0,sin informacion
85798.0,sin informacion
202150.0,English
202192.0,Deutsch
202191.0,Deutsch
202189.0,English
202189.0,Français
202171.0,sin informacion
218701.0,Español
218718.0,Nederlands
205153.0,sin informacion
218793.0,Srpski
218198.0,sin informacion
231481.0,sin informacion
216160.0,sin informacion
106946.0,普通话
231461.0,English
128348.0,한국어/조선말
231476.0,sin informacion
231458.0,sin informacion
131649.0,sin informacion
212971.0,sin informacion
231472.0,English
106030.0,Srpski
230732.0,sin informacion
231468.0,sin informacion
231488.0,普通话
231414.0,Pусский
216152.0,sin informacion
218118.0,sin informacion
218116.0,普通话
227108.0,sin informacion
2323.0,English
218199.0,Hrvatski
124939.0,Nederlands
124939.0,Magyar
210701.0,日本語
212955.0,sin informacion
65694.0,svenska
212810.0,svenska
90321.0,Français
80698.0,日本語
90304.0,sin informacion
25011.0,English
95320.0,sin informacion
229592.0,sin informacion
99027.0,Português
229527.0,sin informacion
124896.0,English
212811.0,Español
210719.0,isiZulu
212808.0,sin informacion
212806.0,English
212805.0,sin informacion
216171.0,English
202163.0,English
235168.0,sin informacion
202182.0,sin informacion
221506.0,sin informacion
231463.0,sin informacion
46372.0,English
231413.0,Pусский
235174.0,sin informacion
205196.0,sin informacion
235172.0,sin informacion
231500.0,Deutsch
231500.0,Français
235170.0,sin informacion
202186.0,Deutsch
78632.0,ภาษาไทย
218795.0,Português
7544.0,sin informacion
129435.0,日本語
126645.0,Português
78661.0,Český
46371.0,한국어/조선말
158245.0,English
158244.0,Português
158243.0,sin informacion
118480.0,Nederlands
198350.0,sin informacion
218286.0,Pусский
80062.0,sin informacion
202134.0,sin informacion
202153.0,sin informacion
202178.0,sin informacion
205134.0,sin informacion
92551.0,Bahasa melayu
226333.0,sin informacion
212821.0,sin informacion
226349.0,sin informacion
117372.0,sin informacion
77941.0,Polski
231487.0,Pусский
216145.0,Deutsch
106934.0,English
16044.0,Français
106933.0,sin informacion
235200.0,sin informacion
235173.0,sin informacion
231473.0,Français
46456.0,Português
65622.0,Français
124922.0,Português
1629.0,sin informacion
231495.0,Français
210706.0,English
239299.0,sin informacion
238707.0,sin informacion
238625.0,sin informacion
238386.0,普通话
237466.0,Français
237465.0,Deutsch
238231.0,sin informacion
238383.0,한국어/조선말
239317.0,sin informacion
198353.0,sin informacion
212880.0,普通话
212874.0,sin informacion
124857.0,sin informacion
77925.0,English
122838.0,普通话
214003.0,sin informacion
238371.0,sin informacion
238621.0,sin informacion
238369.0,sin informacion
238382.0,English
136359.0,한국어/조선말
237413.0,Pусский
237412.0,sin informacion
212875.0,sin informacion
139019.0,sin informacion
238705.0,sin informacion
238250.0,普通话
238384.0,sin informacion
107236.0,sin informacion
238357.0,sin informacion
238712.0,sin informacion
238381.0,sin informacion
238655.0,sin informacion
238654.0,普通话
239301.0,sin informacion
238362.0,sin informacion
238624.0,Deutsch
238649.0,فارسی
237095.0,English
238701.0,sin informacion
107232.0,sin informacion
238656.0,sin informacion
239303.0,sin informacion
239302.0,sin informacion
229482.0,English
213720.0,English
124942.0,Français
136356.0,한국어/조선말
77997.0,Slovenščina
213758.0,English
130225.0,普通话
76030.0,sin informacion
136371.0,sin informacion
115407.0,ελληνικά
29986.0,sin informacion
238376.0,sin informacion
92590.0,English
6181.0,广州话 / 廣州話
85744.0,English
115489.0,普通话
90006.0,ภาษาไทย
28471.0,sin informacion
28470.0,sin informacion
76029.0,sin informacion
99006.0,العربية
213722.0,sin informacion
238650.0,sin informacion
238415.0,Deutsch
237137.0,Deutsch
238690.0,Italiano
238658.0,sin informacion
225166.0,Português
213782.0,English
213782.0,Deutsch
92540.0,Bahasa melayu
92539.0,English
92538.0,English
99028.0,العربية
210751.0,ελληνικά
122846.0,Pусский
205117.0,普通话
210710.0,sin informacion
114177.0,Français
92541.0,Bahasa melayu
213781.0,Nederlands
124837.0,Nederlands
122836.0,普通话
92555.0,sin informacion
107241.0,sin informacion
237184.0,日本語
237112.0,sin informacion
238372.0,sin informacion
238424.0,日本語
238244.0,sin informacion
122857.0,普通话
114151.0,sin informacion
238387.0,普通话
238623.0,sin informacion
238622.0,sin informacion
238620.0,ภาษาไทย
238633.0,sin informacion
238260.0,sin informacion
122840.0,普通话
122859.0,한국어/조선말
237620.0,sin informacion
122835.0,普通话
238626.0,sin informacion
238186.0,English
238186.0,اردو
107237.0,Español
238360.0,sin informacion
238359.0,sin informacion
238400.0,日本語
238332.0,sin informacion
129308.0,Nederlands
221749.0,sin informacion
195579.0,普通话
195536.0,sin informacion
238238.0,Český
238237.0,עִבְרִית
237586.0,sin informacion
237140.0,Deutsch
107238.0,日本語
237944.0,sin informacion
237136.0,Deutsch
107212.0,sin informacion
238243.0,sin informacion
238242.0,sin informacion
238239.0,sin informacion
237076.0,Português
237142.0,sin informacion
77908.0,sin informacion
122865.0,العربية
122820.0,Français
122820.0,Pусский
224639.0,हिन्दी
114154.0,Pусский
122817.0,Deutsch
124910.0,Português
124899.0,sin informacion
212812.0,English
124895.0,sin informacion
130240.0,English
77913.0,Español
130203.0,हिन्दी
124836.0,普通话
76088.0,sin informacion
130252.0,普通话
45449.0,Français
45449.0,日本語
130221.0,sin informacion
1645.0,English
130239.0,sin informacion
130231.0,sin informacion
226382.0,sin informacion
237139.0,العربية
237729.0,Deutsch
237728.0,Deutsch
237726.0,Deutsch
238344.0,sin informacion
238331.0,普通话
238317.0,Deutsch
237133.0,Deutsch
237144.0,sin informacion
124824.0,Dansk
238710.0,sin informacion
77964.0,Nederlands
238708.0,sin informacion
239298.0,sin informacion
237732.0,普通话
238416.0,sin informacion
237098.0,Slovenčina
114163.0,Deutsch
124916.0,English
124913.0,sin informacion
130223.0,sin informacion
124825.0,普通话
238367.0,sin informacion
122868.0,English
124904.0,Nederlands
123778.0,sin informacion
118632.0,Deutsch
90003.0,普通话
102962.0,sin informacion
237106.0,sin informacion
238698.0,sin informacion
237159.0,Deutsch
237103.0,English
237115.0,sin informacion
229418.0,English
139592.0,English
238664.0,sin informacion
139567.0,sin informacion
139586.0,Deutsch
156813.0,sin informacion
117362.0,Português
229501.0,svenska
229512.0,Deutsch
65670.0,sin informacion
237113.0,Deutsch
102954.0,sin informacion
205122.0,sin informacion
217493.0,Deutsch
156833.0,English
229518.0,sin informacion
229515.0,Pусский
229514.0,Português
229546.0,Español
235134.0,sin informacion
205101.0,sin informacion
156826.0,日本語
122837.0,普通话
156840.0,Nederlands
156839.0,普通话
156838.0,普通话
77920.0,sin informacion
111390.0,日本語
156832.0,English
217488.0,sin informacion
217484.0,sin informacion
217483.0,Deutsch
97436.0,日本語
102907.0,Español
224012.0,Português
224010.0,English
88554.0,普通话
100859.0,日本語
238355.0,sin informacion
16036.0,English
229508.0,sin informacion
238349.0,sin informacion
77918.0,sin informacion
130220.0,English
130218.0,Dansk
130217.0,English
213790.0,ελληνικά
76071.0,sin informacion
76066.0,sin informacion
76096.0,sin informacion
124835.0,普通话
100890.0,English
65669.0,English
102944.0,普通话
229522.0,Português
139549.0,普通话
122853.0,日本語
99010.0,Français
99044.0,sin informacion
28481.0,sin informacion
68607.0,日本語
1111.0,English
114197.0,English
99026.0,Deutsch
122005.0,sin informacion
122004.0,Italiano
122002.0,svenska
77916.0,sin informacion
238356.0,sin informacion
238341.0,עִבְרִית
238354.0,sin informacion
238353.0,sin informacion
238352.0,sin informacion
212849.0,日本語
122861.0,日本語
224005.0,sin informacion
229511.0,sin informacion
205123.0,日本語
6139.0,广州话 / 廣州話
131684.0,普通话
6159.0,普通话
131661.0,English
76028.0,普通话
76009.0,sin informacion
70502.0,Français
212866.0,Hrvatski
213721.0,sin informacion
99090.0,sin informacion
7557.0,English
214076.0,sin informacion
6173.0,English
210715.0,普通话
210713.0,Português
90002.0,普通话
205147.0,हिन्दी
102908.0,sin informacion
210752.0,sin informacion
85741.0,English
65684.0,Nederlands
156836.0,sin informacion
139520.0,Français
156841.0,한국어/조선말
205136.0,sin informacion
92547.0,English
139580.0,sin informacion
139579.0,sin informacion
77919.0,English
210754.0,sin informacion
102973.0,Deutsch
92595.0,English
207056.0,English
212895.0,sin informacion
229495.0,sin informacion
100833.0,普通话
210717.0,日本語
210774.0,한국어/조선말
205145.0,sin informacion
205144.0,sin informacion
210756.0,普通话
76025.0,sin informacion
85717.0,English
238692.0,sin informacion
237110.0,Slovenčina
238635.0,sin informacion
237107.0,Slovenčina
124929.0,sin informacion
214002.0,普通话
213745.0,sin informacion
213744.0,sin informacion
213743.0,sin informacion
100836.0,sin informacion
124887.0,English
124876.0,Dansk
124885.0,sin informacion
65610.0,ελληνικά
238370.0,sin informacion
237178.0,sin informacion
237119.0,sin informacion
237737.0,sin informacion
237736.0,sin informacion
237735.0,Eesti
210749.0,日本語
65634.0,日本語
98796.0,Français
85734.0,日本語
65678.0,sin informacion
210763.0,Français
102909.0,sin informacion
205143.0,sin informacion
205142.0,sin informacion
205141.0,sin informacion
205140.0,sin informacion
65691.0,sin informacion
111396.0,日本語
237364.0,English
205135.0,sin informacion
238248.0,sin informacion
238247.0,English
29771.0,sin informacion
238696.0,Dansk
238695.0,sin informacion
238694.0,Dansk
65690.0,English
78638.0,sin informacion
218297.0,ภาษาไทย
128363.0,日本語
230768.0,日本語
106999.0,普通话
131629.0,普通话
202147.0,sin informacion
218702.0,sin informacion
78687.0,sin informacion
96993.0,Français
237942.0,sin informacion
208674.0,sin informacion
128370.0,한국어/조선말
128339.0,English
90305.0,日本語
7558.0,English
25041.0,sin informacion
136348.0,sin informacion
44582.0,sin informacion
7571.0,English
208617.0,Pусский
7550.0,English
217781.0,sin informacion
